dism1990;herf;lenper;lngini_w;lngini_b;povrate_w;povrate_b
0.6927282810211182;0.8320522308349609;0.0011756259482353926;-0.9003332257270813;-0.7214578986167908;0.06849604099988937;0.27285531163215637
0.6196199655532837;0.6676356196403503;4.711351648438722e-4;-0.9302095770835876;-0.7728421092033386;0.07506024837493896;0.3028392493724823
0.5216737985610962;0.7264987230300903;8.039635722525418e-4;-0.89333575963974;-1.02143132686615;0.12236442416906357;0.38859179615974426
0.34508615732192993;0.6713041663169861;3.720649110618979e-4;-1.0013427734375;-1.2222180366516113;0.07455619424581528;0.11544280499219894
0.4992336928844452;0.7989099621772766;4.835152067244053e-4;-0.9136343002319336;-0.7029398083686829;0.08774951100349426;0.1903083175420761
0.6320750713348389;0.6642677783966064;0.013210171833634377;-0.9267226457595825;-0.794215977191925;0.07192523032426834;0.2032090574502945
0.5119155049324036;0.8871862888336182;0.0014487513108178973;-0.9757328033447266;-0.8256951570510864;0.04664110392332077;0.2320602983236313
0.6348613500595093;0.709021806716919;7.416346343234181e-4;-0.9242419600486755;-0.6952008008956909;0.09270208328962326;0.2435266375541687
0.6208468079566956;0.7244638204574585;7.172551122494042e-4;-0.9120630621910095;-0.7272263765335083;0.07854524999856949;0.3028940260410309
0.7413877844810486;0.8306090235710144;8.358221966773272e-4;-0.9369463920593262;-0.6621398329734802;0.07857294380664825;0.3550040125846863
0.5162482857704163;0.7112908363342285;0.0010320170549675822;-0.9200799465179443;-0.7782250046730042;0.10216780006885529;0.4039057791233063
0.3545885980129242;0.7420244216918945;5.135356914252043e-4;-0.8194583058357239;-0.707959771156311;0.1738351434469223;0.30596214532852173
0.356505423784256;0.5626182556152344;2.9715991695411503e-4;-0.9006742238998413;-1.2721489667892456;0.07874906063079834;0.18239299952983856
0.36774981021881104;0.49846625328063965;3.145633963868022e-4;-0.7959553599357605;-1.0333976745605469;0.08342952281236649;0.17072051763534546
0.6754592657089233;0.6011221408843994;3.2632812508381903e-4;-0.8876495957374573;-0.8650619387626648;0.15132753551006317;0.19202205538749695
0.49018487334251404;0.35263174772262573;1.8740147061180323e-4;-0.9185619950294495;-1.0295413732528687;0.05103793740272522;0.21401382982730865
0.8069586157798767;0.7260318994522095;0.002366218715906143;-0.9008063673973083;-0.6907578706741333;0.07813715189695358;0.33088865876197815
0.3856792151927948;0.7353342771530151;6.740263197571039e-4;-0.9716074466705322;-1.0622851848602295;0.0816958025097847;0.2237609326839447
0.6364413499832153;0.9082971215248108;9.453259990550578e-4;-0.9392169117927551;-0.7600385546684265;0.07665970921516418;0.28127387166023254
0.4419974386692047;0.674888551235199;0.001254492555744946;-0.8868618607521057;-0.7912424206733704;0.12088146805763245;0.3040332496166229
0.46575966477394104;0.6366127729415894;3.7331462954171e-4;-0.8312421441078186;-0.9359430074691772;0.1696532517671585;0.3940928280353546
0.7612133622169495;0.9753046631813049;0.0035455748438835144;-0.8905713558197021;-0.7089740037918091;0.06466025114059448;0.2791749835014343
0.42479220032691956;0.7486333847045898;6.500484887510538e-4;-0.9398190379142761;-0.9462045431137085;0.06609652936458588;0.1541905701160431
0.5045257210731506;0.6221823692321777;2.8582900995388627e-4;-0.9515471458435059;-0.7563923001289368;0.06494909524917603;0.12529858946800232
0.7512221336364746;0.8867877721786499;8.928670431487262e-4;-0.9200426936149597;-0.7725932002067566;0.07577952742576599;0.2488282471895218
0.5837199687957764;0.8776999711990356;0.001175583223812282;-0.9181893467903137;-0.7293292880058289;0.08516058325767517;0.3796095550060272
0.6622200012207031;0.8236382007598877;0.0012081534368917346;-0.9022596478462219;-0.8169546127319336;0.05902748182415962;0.27851518988609314
0.8727628588676453;0.9867913126945496;0.0030230821575969458;-0.9160526394844055;-0.714626669883728;0.07983969897031784;0.2601775527000427
0.5840013027191162;0.2375684380531311;6.24528736807406e-4;-0.8963216543197632;-1.3950815200805664;0.11053439974784851;0.3515379726886749
0.5652578473091125;0.7493613958358765;5.297268508002162e-4;-0.9302982091903687;-0.695440948009491;0.11328745633363724;0.34703895449638367
0.6356959939002991;0.6805498600006104;0.001016427529975772;-0.9170252680778503;-0.69014573097229;0.09857462346553802;0.3490069806575775
0.39523011445999146;0.48744601011276245;1.621891715331003e-4;-0.8788089752197266;-0.7188398838043213;0.13092224299907684;0.26401370763778687
0.46816161274909973;0.726622462272644;3.6814616760239005e-4;-0.8568246960639954;-1.00709867477417;0.14758771657943726;0.504218578338623
0.37312474846839905;0.5307102799415588;2.529729681555182e-4;-0.9276555180549622;-0.8901364803314209;0.12504124641418457;0.22122302651405334
0.8092149496078491;0.7122044563293457;6.087908986955881e-4;-0.9264665246009827;-0.7062290906906128;0.08415097743272781;0.29610133171081543
0.4891296923160553;0.7155556678771973;3.6607205402106047e-4;-0.9324624538421631;-1.0170767307281494;0.0856805071234703;0.13104325532913208
0.7779803276062012;0.44052064418792725;3.180932253599167e-4;-0.9389051198959351;-0.8592871427536011;0.09386836737394333;0.3151184022426605
0.5581495761871338;0.6912358999252319;7.230446790345013e-4;-0.9210910201072693;-1.4886287450790405;0.10612235218286514;0.15647058188915253
0.7259469628334045;0.7940897345542908;9.321533143520355e-4;-0.9824617505073547;-0.7826970219612122;0.0613095685839653;0.2563202977180481
0.6005182266235352;0.7552605867385864;6.761643453501165e-4;-0.9455092549324036;-0.8492476940155029;0.07745671272277832;0.20978979766368866
0.7589466571807861;0.7868391871452332;0.0010030798148363829;-0.9672496914863586;-0.7961458563804626;0.06279505789279938;0.22711871564388275
0.705898106098175;0.8023226261138916;5.236481665633619e-4;-0.8991531133651733;-0.8250995874404907;0.05117461085319519;0.1954479068517685
0.33578017354011536;0.6210941076278687;3.244167019147426e-4;-0.9115090370178223;-0.6409289240837097;0.13319088518619537;0.39824503660202026
0.6981513500213623;0.8473303914070129;7.547031855210662e-4;-0.9325112104415894;-0.7793946266174316;0.07384809851646423;0.291151762008667
0.5516791939735413;0.5735040903091431;5.028892192058265e-4;-0.9043857455253601;-0.8531495332717896;0.12462169677019119;0.41374602913856506
0.693348228931427;0.7429721355438232;6.853706436231732e-4;-0.9709262251853943;-0.891322672367096;0.06072937324643135;0.2392052561044693
0.7469087839126587;0.7282770872116089;7.410161779262125e-4;-0.880582869052887;-0.7987146377563477;0.11767347157001495;0.3418259024620056
0.6888806819915771;0.7744655013084412;0.0010832601692527533;-1.0940685272216797;-0.9971909523010254;0.03478018566966057;0.1386852115392685
0.5277371406555176;0.8488084077835083;0.0010322200832888484;-0.8948201537132263;-0.6628783941268921;0.09380591660737991;0.2918718755245209
0.7168283462524414;0.7869995832443237;6.201103096827865e-4;-0.9739317297935486;-0.7498791813850403;0.06906568259000778;0.32922953367233276
0.6563165783882141;0.8644711375236511;9.02680738363415e-4;-1.0102874040603638;-0.8626696467399597;0.06430629640817642;0.26303237676620483
0.5527476072311401;0.8975446820259094;0.0011052321642637253;-0.9554866552352905;-0.7253511548042297;0.08888637274503708;0.24749094247817993
0.46847185492515564;0.4999576807022095;2.223808114649728e-4;-0.8410477638244629;-0.7403199672698975;0.2161613404750824;0.23083624243736267
0.5582297444343567;0.727742075920105;3.9251221460290253e-4;-0.8858677744865417;-0.9256673455238342;0.1769639104604721;0.29021334648132324
0.32887154817581177;0.6382981538772583;3.625687677413225e-4;-0.8762592077255249;-0.9043331742286682;0.11373516917228699;0.24608615040779114
0.6580209732055664;0.8910042643547058;0.0010427891975268722;-0.9324700236320496;-0.74654388427734375;0.07727465033531189;0.33513373136520386
0.5536932349205017;0.8334923386573792;0.0010433377465233207;-0.9791682958602905;-0.8046631217002869;0.06458591669797897;0.2782191038131714
0.6412119269371033;0.7732775807380676;7.589763263240457e-4;-0.8446464538574219;-0.7982783913612366;0.1338319629430771;0.24377253651618958
0.4199771583080292;0.5583093166351318;4.325762565713376e-4;-0.8993721008300781;-0.839407742023468;0.05334656685590744;0.13902074098587036
0.44712379574775696;0.8299016952514648;7.797552971169353e-4;-0.9471698999404907;-0.8832319974899292;0.055435772985219955;0.19450947642326355
0.6882693767547607;0.7729040384292603;8.350182324647903e-4;-0.946359395980835;-0.8985521197319031;0.09302833676338196;0.28064003586769104
0.34144753217697144;0.6373003125190735;3.1659644446335733e-4;-0.8748372197151184;-0.6972675919532776;0.1567845344543457;0.31251636147499084
0.4487197697162628;0.6813896298408508;4.247936303727329e-4;-1.0065269470214844;-0.9262135028839111;0.06288780272006989;0.12327639758586884
0.6120440363883972;0.8299559354782104;8.273237035609782e-4;-0.9504752159118652;-0.7372519373893738;0.04720946401357651;0.2662702798843384
0.7666281461715698;0.8680450916290283;0.0010266989702358842;-0.9426529407501221;-0.7369292974472046;0.08023685961961746;0.30358368158340454
0.7798391580581665;0.6138208508491516;7.804358028806746e-4;-0.7071655988693237;-0.7458234429359436;0.07794579118490219;0.22557267546653748
0.528430163860321;0.4569527506828308;2.029209426837042e-4;-0.8882911801338196;-0.8630847334861755;0.15980172157287598;0.3402237296104431
0.6659691333770752;0.6491647362709045;4.842437047045678e-4;-0.9174635410308838;-0.7510344386100769;0.1808454990386963;0.27635595202445984
0.496347039937973;0.6446857452392578;3.707396681420505e-4;-0.9603774547576904;-0.9807090759277344;0.05631159245967865;0.15230795741081238
0.6659638285636902;0.8210871815681458;9.867422049865127e-4;-0.99361652135849;-0.7215557098388672;0.08151464909315109;0.3716861605644226
0.556766927242279;0.6099035739898682;3.48399393260479e-4;-0.8604393005371094;-0.8457132577896118;0.058634813874959946;0.10851165652275085
0.6158477067947388;0.5178036689758301;5.053675267845392e-4;-0.9490280747413635;-0.8181161284446716;0.11470719426870346;0.24899742007255554
0.5953637957572937;0.8235399127006531;9.061646996997297e-4;-0.8797648549079895;-0.8044144511222839;0.09966102242469788;0.286327987909317
0.4348984360694885;0.7256324291229248;4.850350378546864e-4;-0.9939722418785095;-1.1601381301879883;0.07780662178993225;0.09257642179727554
0.7057749032974243;0.8452922105789185;0.0016137027414515615;-0.9301600456237793;-0.8015485405921936;0.05976220592856407;0.2755730450153351
0.7009237408638;0.5373936891555786;6.304587004706264e-4;-0.9167446494102478;-0.6504443287849426;0.06959494948387146;0.38862794637680054
0.7509557604789734;0.878089964389801;0.001151026226580143;-0.9042401909828186;-0.7872821688652039;0.13994191586971283;0.2850204408168793
0.4438522458076477;0.7365661859512329;7.238474208861589e-4;-0.886528491973877;-0.8009359240531921;0.08996466547250748;0.20048192143440247
0.5548600554466248;0.6067275404930115;2.6723791961558163e-4;-0.883158802986145;-0.7484531998634338;0.0841415748000145;0.265224814414978
0.48466140031814575;0.7817754745483398;0.0010767370695248246;-0.9158439040184021;-0.5789317488670349;0.07165727019309998;0.28915661573410034
0.6731401681900024;0.8811816573143005;8.588976925238967e-4;-0.8983331918716431;-0.7980267405509949;0.10325352102518082;0.2608393430709839
0.5203375220298767;0.7557502388954163;0.0010485855164006352;-0.9228649735450745;-1.3375812768936157;0.04353347793221474;0.21218205988407135
0.5744873881340027;0.7486355304718018;8.045161375775933e-4;-1.0135397911071777;-0.8581109642982483;0.05791572853922844;0.1949007660150528
0.37512335181236267;0.8178667426109314;8.186061168089509e-4;-0.8596101999282837;-0.7611570358276367;0.12424067407846451;0.2377990484237671
0.6097109317779541;0.8679672479629517;0.0016815373674035072;-0.9861629605293274;-0.7754897475242615;0.06642845273017883;0.2630012333393097
0.3341403901576996;0.6029083132743835;2.3662052990403026e-4;-0.875454843044281;-1.1017705202102661;0.13998033106327057;0.2730318307876587
0.36996111273765564;0.6086394786834717;3.5047688288614154e-4;-0.8577249050140381;-0.8522820472717285;0.08476601541042328;0.19708828628063202
0.38963788747787476;0.6437641978263855;4.282035806681961e-4;-0.9051110148429871;-0.8881164789199829;0.11084844172000885;0.20567768812179565
0.6625303626060486;0.8785512447357178;0.0025071187410503626;-0.9537955522537231;-0.7442129850387573;0.06958679854869843;0.3030661642551422
0.7172123193740845;0.8362597227096558;2.172483946196735e-4;-0.9425145387649536;-0.7198629379272461;0.06862496584653854;0.26911571621894836
0.8072087168693542;0.92474764585495;0.002063510473817587;-0.9072846174240112;-0.6687952876091003;0.08251125365495682;0.3507871925830841
0.46281707286834717;0.7887549996376038;5.301263299770653e-4;-0.8489167094230652;-0.7493640184402466;0.07919756323099136;0.15804067254066467
0.44311419129371643;0.835657000541687;0.0010580607922747731;-0.9332764148712158;-1.3415275812149048;0.11256509274244308;0.3110119104385376
0.5950722098350525;0.6807888746261597;3.972593112848699e-4;-0.9276493191719055;-1.0335241556167603;0.10074128955602646;0.16223664581775665
0.5770868062973022;0.4129544496536255;3.372542269062251e-4;-0.8127769231796265;-0.7271592020988464;0.08515943586826324;0.25060710310935974
0.3799339234828949;0.4383336901664734;2.731671556830406e-4;-0.8510663509368896;-1.0034059286117554;0.11688829213380814;0.15252763032913208
0.427941232919693;0.7180473804473877;3.319221141282469e-4;-0.8953559398651123;-1.16303288936615;0.05898850038647652;0.09687543660402298
0.3726416528224945;0.7340087890625;4.710078064817935e-4;-0.940704882144928;-0.8582470417022705;0.0677313357591629;0.19852469861507416
0.6267715096473694;0.8783513307571411;0.0012301754904910922;-0.8489090800285339;-0.6993889212608337;0.10047715157270432;0.42645010352134705
0.5575326085090637;0.538354218006134;4.3936894508078694e-4;-0.9525182247161865;-0.8457393646240234;0.0678514614701271;0.1843317151069641
0.45687004923820496;0.8110575675964355;0.001042561256326735;-0.8868908882141113;-0.8356134295463562;0.11203154921531677;0.2713068127632141
0.6472599506378174;0.9480363726615906;0.001755200675688684;-0.9486275315284729;-0.7210900783538818;0.06443391740322113;0.34758707880973816
0.6584290266036987;0.826482355594635;9.102952317334712e-4;-0.9296990633010864;-0.8231529593467712;0.09424731880426407;0.27038130164146423
0.5389582514762878;0.642316460609436;2.0104876602999866e-4;-0.8515259623527527;-0.609827995300293;0.17295192182064056;0.42494088411331177
0.6312980055809021;0.7754970788955688;6.55891839414835e-4;-0.8889682292938232;-0.7054001092910767;0.12334569543600082;0.3533053696155548
0.49840500950813293;0.8587402105331421;0.0014168370980769396;-0.9054365158081055;-0.7962366342544556;0.11534374207258224;0.2797606587409973
0.7317840456962585;0.8588390350341797;0.0016972081502899528;-0.9298561811447144;-0.6683380603790283;0.09772060066461563;0.363937109708786
0.7361710071563721;0.7948277592658997;0.0010383158223703504;-0.8756484389305115;-0.6836814880371094;0.0878695398569107;0.323899507522583
0.6604061722755432;0.8188233971595764;0.001040808972902596;-0.9278826713562012;-0.839426577091217;0.04816253483295441;0.18922390043735504
0.3680078089237213;0.5305560827255249;4.383097984828055e-4;-0.8457708954811096;-0.7574642300605774;0.11538106948137283;0.19379742443561554
0.6679487824440002;0.769711971282959;5.925603327341378e-4;-0.9028961658477783;-0.7687238454818726;0.11449620127677917;0.39671754837036133
0.36884742975234985;0.7885730266571045;3.295008500572294e-4;-0.9571735858917236;-1.0568795204162598;0.08284153044223785;0.20984403789043427
0.35921767354011536;0.6040606498718262;4.1296263225376606e-4;-0.8974241018295288;-0.857555627822876;0.10114030539989471;0.2562510669231415
0.47928792238235474;0.7003609538078308;3.819937992375344e-4;-0.8427327275276184;-0.8301246762275696;0.16804145276546478;0.3705388307571411
0.6089913845062256;0.689873993396759;5.345770041458309e-4;-0.9756349325180054;-0.8698993921279907;0.1107536181807518;0.22983556985855103
0.6851462721824646;0.793654203414917;0.0018385910661891103;-0.9486033916473389;-0.9711423516273499;0.10413458198308945;0.33644622564315796
0.5249146819114685;0.5939298272132874;3.788181347772479e-4;-0.891689658164978;-0.8360439538955688;0.13963377475738525;0.2563711702823639
0.4519058167934418;0.32554835081100464;1.9022944616153836e-4;-0.8568534851074219;-0.804270327091217;0.13415858149528503;0.22848033905029297
0.7097740769386292;0.8954944014549255;0.001085821888409555;-1.022750973701477;-0.796314001083374;0.05437745898962021;0.25775542855262756
0.7487091422080994;0.9108210802078247;0.0014984108274802566;-0.9145963788032532;-0.6919527053833008;0.09043135493993759;0.31392210721969604
0.39702707529067993;0.8241103887557983;0.0013688483741134405;-0.8862664699554443;-0.954420804977417;0.14165666699409485;0.20886263251304626
